user_license_id,account_id,customer_id,user_email,user_role,activated_date,last_login_date,status
UL001309,ACC024,CUST024,user1309@example.com,Power User,2024-05-11,2024-09-22,active
UL001310,ACC024,CUST024,user1310@example.com,Admin,2023-10-17,2024-09-23,active
UL001311,ACC024,CUST024,user1311@example.com,Power User,2024-03-06,2024-10-06,active
UL001312,ACC024,CUST024,user1312@example.com,Viewer,2023-12-01,2024-09-18,active
UL001313,ACC024,CUST024,user1313@example.com,Viewer,2023-10-23,2023-10-27,active
UL001314,ACC024,CUST024,user1314@example.com,Power User,2024-01-26,2024-02-20,active
UL001315,ACC024,CUST024,user1315@example.com,Viewer,2024-06-27,2024-09-18,active
UL001316,ACC024,CUST024,user1316@example.com,Viewer,2024-02-02,2024-03-31,active
UL001317,ACC024,CUST024,user1317@example.com,Power User,2023-09-17,2024-09-20,active
UL001318,ACC024,CUST024,user1318@example.com,Admin,2024-02-02,2024-10-04,active
UL001319,ACC024,CUST024,user1319@example.com,Power User,2024-07-31,2024-10-03,active
UL001320,ACC024,CUST024,user1320@example.com,Power User,2024-07-07,2024-10-07,active
UL001321,ACC024,CUST024,user1321@example.com,Power User,2024-04-17,2024-09-21,active
UL001322,ACC024,CUST024,user1322@example.com,Viewer,2024-06-23,2024-09-29,active
UL001323,ACC024,CUST024,user1323@example.com,Power User,2024-02-01,2024-10-01,active
UL001324,ACC024,CUST024,user1324@example.com,Viewer,2023-11-12,2024-09-25,active
UL001325,ACC024,CUST024,user1325@example.com,Viewer,2023-12-06,2024-10-11,active
UL001326,ACC024,CUST024,user1326@example.com,Viewer,2023-09-17,2024-09-28,active
UL001327,ACC024,CUST024,user1327@example.com,Power User,2024-01-03,2024-09-17,active
UL001328,ACC024,CUST024,user1328@example.com,Admin,2024-06-28,2024-09-25,active
UL001329,ACC024,CUST024,user1329@example.com,Viewer,2024-05-23,2024-10-01,active
UL001330,ACC024,CUST024,user1330@example.com,Viewer,2023-10-31,2024-10-08,active
UL001331,ACC024,CUST024,user1331@example.com,Power User,2024-01-11,2024-10-09,active
UL001332,ACC024,CUST024,user1332@example.com,Power User,2024-01-13,2024-10-07,active
UL001333,ACC024,CUST024,user1333@example.com,Power User,2024-06-24,2024-10-03,active
UL001334,ACC024,CUST024,user1334@example.com,Power User,2023-12-22,2024-10-01,active
UL001335,ACC024,CUST024,user1335@example.com,Admin,2024-05-02,2024-10-16,active
UL001336,ACC024,CUST024,user1336@example.com,Admin,2024-07-07,2024-10-08,active
UL001337,ACC024,CUST024,user1337@example.com,Viewer,2024-01-24,2024-10-02,active
UL001338,ACC024,CUST024,user1338@example.com,Viewer,2023-12-27,2024-09-20,active
UL001339,ACC024,CUST024,user1339@example.com,Power User,2024-07-04,2024-08-06,active
UL001340,ACC024,CUST024,user1340@example.com,Viewer,2024-01-17,2024-10-05,active
UL001341,ACC024,CUST024,user1341@example.com,Power User,2023-11-10,2024-10-04,active
UL001342,ACC024,CUST024,user1342@example.com,Power User,2024-06-19,2024-10-11,active
UL001343,ACC024,CUST024,user1343@example.com,Power User,2024-07-28,2024-10-06,active
UL001344,ACC024,CUST024,user1344@example.com,Viewer,2024-03-06,,inactive
UL001345,ACC024,CUST024,user1345@example.com,Admin,2024-07-10,2024-10-14,active
UL001346,ACC024,CUST024,user1346@example.com,Admin,2024-06-19,2024-09-28,active
UL001347,ACC024,CUST024,user1347@example.com,Viewer,2024-06-28,2024-08-22,active
UL001348,ACC024,CUST024,user1348@example.com,Viewer,2024-06-28,2024-09-20,active
UL001349,ACC024,CUST024,user1349@example.com,Viewer,2024-01-02,2024-09-30,active
UL001350,ACC024,CUST024,user1350@example.com,Viewer,2024-05-19,,inactive
UL001351,ACC024,CUST024,user1351@example.com,Viewer,2024-03-23,2024-10-08,active
UL001352,ACC024,CUST024,user1352@example.com,Viewer,2023-10-12,2024-10-10,active
UL001353,ACC024,CUST024,user1353@example.com,Viewer,2024-01-01,2024-09-20,active
UL001354,ACC024,CUST024,user1354@example.com,Viewer,2024-07-09,2024-10-13,active
UL001355,ACC024,CUST024,user1355@example.com,Viewer,2024-06-09,2024-10-03,active
UL001356,ACC024,CUST024,user1356@example.com,Power User,2023-11-05,2024-09-22,active
UL001357,ACC024,CUST024,user1357@example.com,Viewer,2023-09-30,2024-07-13,active
UL001358,ACC024,CUST024,user1358@example.com,Power User,2024-07-07,2024-10-12,active
UL001359,ACC024,CUST024,user1359@example.com,Power User,2024-07-19,2024-10-13,active
UL001360,ACC024,CUST024,user1360@example.com,Viewer,2024-04-13,2024-10-11,active
UL001361,ACC024,CUST024,user1361@example.com,Viewer,2024-01-03,2024-01-05,active
UL001362,ACC024,CUST024,user1362@example.com,Power User,2024-03-23,2024-09-25,active
UL001363,ACC024,CUST024,user1363@example.com,Power User,2024-07-15,,inactive
UL001364,ACC024,CUST024,user1364@example.com,Power User,2023-12-24,2024-10-16,active
UL001365,ACC024,CUST024,user1365@example.com,Viewer,2024-09-11,2024-09-22,active
UL001366,ACC024,CUST024,user1366@example.com,Viewer,2023-10-08,2024-10-04,active
UL001367,ACC024,CUST024,user1367@example.com,Admin,2024-04-29,2024-10-11,active
UL001368,ACC024,CUST024,user1368@example.com,Power User,2024-05-09,2024-09-24,active
UL001369,ACC024,CUST024,user1369@example.com,Viewer,2024-07-14,2024-09-23,active
UL001370,ACC024,CUST024,user1370@example.com,Viewer,2023-10-31,2024-09-23,active
UL001371,ACC024,CUST024,user1371@example.com,Power User,2024-03-20,2024-09-21,active
UL001372,ACC024,CUST024,user1372@example.com,Viewer,2023-11-07,2024-09-23,active
UL001373,ACC024,CUST024,user1373@example.com,Viewer,2023-12-29,2024-10-02,active
UL001374,ACC024,CUST024,user1374@example.com,Viewer,2024-06-09,2024-10-17,active
UL001375,ACC024,CUST024,user1375@example.com,Viewer,2024-08-05,2024-09-03,active
UL001376,ACC024,CUST024,user1376@example.com,Power User,2024-07-16,2024-10-03,active
UL001377,ACC024,CUST024,user1377@example.com,Power User,2023-12-26,2024-10-04,active
UL001378,ACC024,CUST024,user1378@example.com,Viewer,2024-05-08,2024-06-25,active
UL001379,ACC024,CUST024,user1379@example.com,Viewer,2023-09-21,2024-09-22,active
UL001380,ACC024,CUST024,user1380@example.com,Admin,2023-10-05,2024-09-28,active
UL001381,ACC024,CUST024,user1381@example.com,Power User,2024-03-14,2024-10-13,active
UL001382,ACC024,CUST024,user1382@example.com,Admin,2024-06-19,2024-10-15,active
UL001383,ACC024,CUST024,user1383@example.com,Viewer,2023-10-04,2024-10-03,active
UL001384,ACC024,CUST024,user1384@example.com,Viewer,2024-07-03,2024-09-20,active
UL001385,ACC024,CUST024,user1385@example.com,Power User,2024-03-05,2024-09-20,active
UL001386,ACC024,CUST024,user1386@example.com,Viewer,2024-06-06,2024-10-06,active
UL001387,ACC024,CUST024,user1387@example.com,Viewer,2023-09-20,2024-10-05,active
UL001388,ACC024,CUST024,user1388@example.com,Admin,2024-06-10,2024-09-30,active
UL001389,ACC024,CUST024,user1389@example.com,Viewer,2024-09-05,2024-10-04,active
UL001390,ACC024,CUST024,user1390@example.com,Viewer,2024-01-31,2024-10-13,active
UL001391,ACC024,CUST024,user1391@example.com,Viewer,2024-07-03,2024-10-15,active
UL001392,ACC024,CUST024,user1392@example.com,Viewer,2024-04-15,2024-09-19,active
UL001393,ACC024,CUST024,user1393@example.com,Viewer,2023-10-20,,inactive
UL001394,ACC024,CUST024,user1394@example.com,Viewer,2023-09-26,2024-09-26,active
UL001395,ACC024,CUST024,user1395@example.com,Viewer,2024-03-13,2024-10-11,active
UL001396,ACC024,CUST024,user1396@example.com,Viewer,2024-03-10,2024-10-12,active
UL001397,ACC024,CUST024,user1397@example.com,Admin,2024-01-29,2024-10-11,active
UL001398,ACC024,CUST024,user1398@example.com,Power User,2023-12-19,2024-05-24,active
UL001399,ACC024,CUST024,user1399@example.com,Power User,2024-09-13,2024-09-19,active
UL001400,ACC024,CUST024,user1400@example.com,Viewer,2024-08-11,2024-10-07,active
UL001401,ACC024,CUST024,user1401@example.com,Viewer,2024-06-19,2024-09-24,active
UL001402,ACC024,CUST024,user1402@example.com,Viewer,2024-02-18,2024-10-03,active
UL001403,ACC024,CUST024,user1403@example.com,Power User,2024-04-01,2024-08-29,active
UL001404,ACC024,CUST024,user1404@example.com,Viewer,2023-11-03,2024-10-03,active
UL001405,ACC024,CUST024,user1405@example.com,Viewer,2024-09-06,,inactive
UL001406,ACC024,CUST024,user1406@example.com,Viewer,2024-06-16,2024-09-17,active
UL001407,ACC024,CUST024,user1407@example.com,Power User,2024-09-16,2024-10-08,active
UL001408,ACC024,CUST024,user1408@example.com,Viewer,2023-10-02,2024-09-25,active
UL001409,ACC024,CUST024,user1409@example.com,Viewer,2024-09-08,2024-10-12,active
UL001410,ACC024,CUST024,user1410@example.com,Viewer,2024-08-25,2024-09-21,active
UL001411,ACC024,CUST024,user1411@example.com,Viewer,2024-02-18,2024-09-30,active
UL001412,ACC024,CUST024,user1412@example.com,Viewer,2024-08-23,2024-09-26,active
UL001413,ACC024,CUST024,user1413@example.com,Viewer,2024-02-01,2024-10-11,active
UL001414,ACC024,CUST024,user1414@example.com,Admin,2024-09-15,2024-10-01,active
UL001415,ACC024,CUST024,user1415@example.com,Viewer,2023-09-13,2024-09-28,active
UL001416,ACC024,CUST024,user1416@example.com,Viewer,2024-06-23,2024-09-29,active
UL001417,ACC024,CUST024,user1417@example.com,Viewer,2023-10-02,2024-09-21,active
UL001418,ACC024,CUST024,user1418@example.com,Power User,2024-04-20,2024-10-05,active
UL001419,ACC024,CUST024,user1419@example.com,Viewer,2024-08-03,2024-10-07,active
UL001420,ACC024,CUST024,user1420@example.com,Viewer,2024-02-05,2024-09-17,active
UL001421,ACC024,CUST024,user1421@example.com,Viewer,2024-06-29,2024-07-02,active
UL001422,ACC024,CUST024,user1422@example.com,Power User,2024-08-27,2024-10-16,active
UL001423,ACC024,CUST024,user1423@example.com,Viewer,2024-03-07,2024-10-02,active
UL001424,ACC024,CUST024,user1424@example.com,Viewer,2023-12-24,2024-10-09,active
UL001425,ACC024,CUST024,user1425@example.com,Viewer,2024-06-30,2024-09-27,active
UL001426,ACC024,CUST024,user1426@example.com,Viewer,2023-11-05,2023-11-06,active
UL001427,ACC024,CUST024,user1427@example.com,Power User,2024-09-10,2024-10-10,active
UL001428,ACC024,CUST024,user1428@example.com,Viewer,2024-03-17,2024-08-07,active
UL001429,ACC024,CUST024,user1429@example.com,Viewer,2024-07-07,2024-10-07,active
UL001430,ACC024,CUST024,user1430@example.com,Viewer,2024-04-20,2024-10-11,active
UL001431,ACC024,CUST024,user1431@example.com,Admin,2024-02-09,2024-10-16,active
UL001432,ACC024,CUST024,user1432@example.com,Viewer,2024-03-22,,inactive
UL001433,ACC024,CUST024,user1433@example.com,Viewer,2024-07-10,2024-07-22,active
UL001434,ACC024,CUST024,user1434@example.com,Admin,2023-12-21,2024-10-11,active
UL001435,ACC024,CUST024,user1435@example.com,Viewer,2024-01-04,2024-10-12,active
UL001436,ACC024,CUST024,user1436@example.com,Viewer,2024-09-05,2024-10-05,active
UL001437,ACC024,CUST024,user1437@example.com,Power User,2023-12-01,2024-09-24,active
UL001438,ACC024,CUST024,user1438@example.com,Viewer,2024-02-23,2024-09-25,active
UL001439,ACC024,CUST024,user1439@example.com,Admin,2023-12-02,2024-10-04,active
UL001440,ACC024,CUST024,user1440@example.com,Viewer,2024-01-24,2024-02-27,active
UL001441,ACC026,CUST026,user1441@example.com,Viewer,2023-10-07,,inactive
UL001442,ACC026,CUST026,user1442@example.com,Viewer,2024-09-12,2024-09-27,active
UL001443,ACC026,CUST026,user1443@example.com,Viewer,2024-01-02,2024-09-19,active
UL001444,ACC026,CUST026,user1444@example.com,Viewer,2024-07-24,2024-09-17,active
UL001445,ACC026,CUST026,user1445@example.com,Power User,2023-12-10,2024-03-01,active
UL001446,ACC026,CUST026,user1446@example.com,Viewer,2024-01-28,2024-09-20,active
UL001447,ACC026,CUST026,user1447@example.com,Admin,2023-11-26,2024-09-30,active
UL001448,ACC026,CUST026,user1448@example.com,Viewer,2024-02-26,2024-10-08,active
UL001449,ACC026,CUST026,user1449@example.com,Viewer,2024-05-12,2024-09-24,active
UL001450,ACC026,CUST026,user1450@example.com,Viewer,2024-06-17,2024-09-28,active
UL001451,ACC026,CUST026,user1451@example.com,Viewer,2024-01-21,2024-09-20,active
UL001452,ACC026,CUST026,user1452@example.com,Viewer,2023-10-05,2024-02-02,active
UL001453,ACC026,CUST026,user1453@example.com,Viewer,2024-02-10,2024-09-18,active
UL001454,ACC026,CUST026,user1454@example.com,Power User,2023-12-15,2024-01-25,active
UL001455,ACC026,CUST026,user1455@example.com,Viewer,2024-02-19,2024-10-01,active
UL001456,ACC026,CUST026,user1456@example.com,Admin,2023-10-04,2023-12-11,active
UL001457,ACC026,CUST026,user1457@example.com,Power User,2023-10-17,2024-03-28,active
UL001458,ACC026,CUST026,user1458@example.com,Viewer,2024-09-07,2024-09-19,active
UL001459,ACC026,CUST026,user1459@example.com,Admin,2024-07-26,2024-09-06,active
UL001460,ACC026,CUST026,user1460@example.com,Viewer,2024-06-22,2024-08-23,active
UL001461,ACC026,CUST026,user1461@example.com,Admin,2023-10-04,2024-09-25,active
UL001462,ACC026,CUST026,user1462@example.com,Admin,2024-02-25,2024-09-29,active
UL001463,ACC026,CUST026,user1463@example.com,Viewer,2024-07-20,2024-10-05,active
UL001464,ACC026,CUST026,user1464@example.com,Admin,2024-06-07,2024-09-19,active
UL001465,ACC026,CUST026,user1465@example.com,Power User,2023-12-20,2024-10-13,active
UL001466,ACC026,CUST026,user1466@example.com,Viewer,2023-12-04,2024-10-05,active
UL001467,ACC026,CUST026,user1467@example.com,Viewer,2023-12-30,2024-10-16,active
UL001468,ACC026,CUST026,user1468@example.com,Admin,2023-10-09,2024-10-05,active
UL001469,ACC026,CUST026,user1469@example.com,Viewer,2023-09-19,2024-09-26,active
UL001470,ACC026,CUST026,user1470@example.com,Power User,2023-12-10,2024-10-02,active
UL001471,ACC026,CUST026,user1471@example.com,Viewer,2024-07-05,,inactive
UL001472,ACC026,CUST026,user1472@example.com,Viewer,2024-03-14,2024-08-13,active
UL001473,ACC026,CUST026,user1473@example.com,Viewer,2024-07-26,2024-09-24,active
UL001474,ACC026,CUST026,user1474@example.com,Viewer,2023-09-20,2024-10-09,active
UL001475,ACC026,CUST026,user1475@example.com,Viewer,2024-05-12,2024-10-06,active
UL001476,ACC026,CUST026,user1476@example.com,Viewer,2023-11-06,2024-10-15,active
UL001477,ACC026,CUST026,user1477@example.com,Admin,2024-06-21,2024-10-02,active
UL001478,ACC026,CUST026,user1478@example.com,Viewer,2023-11-24,2024-09-18,active
UL001479,ACC026,CUST026,user1479@example.com,Viewer,2023-11-16,2024-04-30,active
UL001480,ACC026,CUST026,user1480@example.com,Viewer,2024-05-20,2024-10-08,active
UL001481,ACC026,CUST026,user1481@example.com,Power User,2023-12-12,2024-10-02,active
UL001482,ACC026,CUST026,user1482@example.com,Power User,2023-10-16,2024-10-03,active
UL001483,ACC026,CUST026,user1483@example.com,Viewer,2024-05-15,2024-09-22,active
UL001484,ACC026,CUST026,user1484@example.com,Admin,2024-03-02,2024-10-16,active
UL001485,ACC026,CUST026,user1485@example.com,Viewer,2023-11-19,2024-01-08,active
UL001486,ACC026,CUST026,user1486@example.com,Power User,2024-06-24,2024-09-18,active
UL001487,ACC026,CUST026,user1487@example.com,Admin,2023-12-30,2024-05-28,active
UL001488,ACC026,CUST026,user1488@example.com,Viewer,2023-10-04,2024-09-21,active
UL001489,ACC026,CUST026,user1489@example.com,Power User,2024-03-26,2024-10-16,active
UL001490,ACC026,CUST026,user1490@example.com,Viewer,2024-02-09,2024-09-23,active
UL001491,ACC026,CUST026,user1491@example.com,Viewer,2024-07-16,2024-09-18,active
UL001492,ACC026,CUST026,user1492@example.com,Viewer,2023-11-27,2023-12-18,active
UL001493,ACC026,CUST026,user1493@example.com,Viewer,2024-07-07,2024-07-31,active
UL001494,ACC026,CUST026,user1494@example.com,Power User,2024-08-08,2024-09-18,active
UL001495,ACC026,CUST026,user1495@example.com,Power User,2024-04-18,2024-09-21,active
UL001496,ACC026,CUST026,user1496@example.com,Viewer,2024-08-03,2024-10-08,active
UL001497,ACC026,CUST026,user1497@example.com,Admin,2024-04-09,2024-09-23,active
UL001498,ACC026,CUST026,user1498@example.com,Power User,2024-06-02,2024-07-15,active
UL001499,ACC026,CUST026,user1499@example.com,Viewer,2024-05-29,2024-07-19,active
UL001500,ACC026,CUST026,user1500@example.com,Viewer,2024-09-08,2024-09-21,active
UL001501,ACC026,CUST026,user1501@example.com,Viewer,2024-05-18,2024-10-05,active
UL001502,ACC026,CUST026,user1502@example.com,Viewer,2024-02-22,2024-09-18,active
UL001503,ACC026,CUST026,user1503@example.com,Power User,2024-07-27,2024-08-23,active
UL001504,ACC026,CUST026,user1504@example.com,Admin,2024-06-17,2024-10-02,active
UL001505,ACC026,CUST026,user1505@example.com,Viewer,2024-04-09,2024-05-15,active
UL001506,ACC026,CUST026,user1506@example.com,Viewer,2024-07-10,2024-10-10,active
UL001507,ACC026,CUST026,user1507@example.com,Viewer,2024-07-05,2024-10-17,active
UL001508,ACC026,CUST026,user1508@example.com,Viewer,2024-08-25,2024-10-04,active
UL001509,ACC026,CUST026,user1509@example.com,Viewer,2023-11-12,2024-08-21,active
UL001510,ACC026,CUST026,user1510@example.com,Viewer,2024-05-26,2024-10-02,active
UL001511,ACC026,CUST026,user1511@example.com,Viewer,2023-12-27,2024-10-08,active
UL001512,ACC026,CUST026,user1512@example.com,Power User,2023-09-30,2024-10-17,active
UL001513,ACC026,CUST026,user1513@example.com,Viewer,2023-10-02,2024-10-01,active
UL001514,ACC026,CUST026,user1514@example.com,Power User,2023-11-14,2024-07-09,active
UL001515,ACC026,CUST026,user1515@example.com,Power User,2024-03-24,2024-10-04,active
UL001516,ACC026,CUST026,user1516@example.com,Viewer,2024-06-01,2024-10-09,active
UL001517,ACC026,CUST026,user1517@example.com,Viewer,2024-03-29,2024-09-29,active
UL001518,ACC026,CUST026,user1518@example.com,Power User,2023-12-26,2024-02-01,active
UL001519,ACC026,CUST026,user1519@example.com,Admin,2023-11-23,2024-10-12,active
UL001520,ACC026,CUST026,user1520@example.com,Viewer,2024-01-26,2024-09-05,active
UL001521,ACC026,CUST026,user1521@example.com,Power User,2024-04-02,2024-10-09,active
UL001522,ACC026,CUST026,user1522@example.com,Viewer,2024-09-12,2024-09-25,active
UL001523,ACC026,CUST026,user1523@example.com,Power User,2023-10-19,2024-10-14,active
UL001524,ACC026,CUST026,user1524@example.com,Viewer,2024-01-07,2024-08-04,active
UL001525,ACC026,CUST026,user1525@example.com,Power User,2024-02-26,2024-09-17,active
UL001526,ACC026,CUST026,user1526@example.com,Power User,2024-06-02,2024-09-20,active
UL001527,ACC026,CUST026,user1527@example.com,Viewer,2023-10-07,2024-03-30,active
UL001528,ACC026,CUST026,user1528@example.com,Viewer,2023-10-23,2024-10-09,active
UL001529,ACC026,CUST026,user1529@example.com,Power User,2024-05-10,2024-09-18,active
UL001530,ACC026,CUST026,user1530@example.com,Power User,2024-03-10,2024-08-13,active
UL001531,ACC026,CUST026,user1531@example.com,Power User,2024-09-15,2024-10-16,active
UL001532,ACC026,CUST026,user1532@example.com,Viewer,2023-10-13,2024-10-11,active
UL001533,ACC026,CUST026,user1533@example.com,Admin,2024-04-14,2024-09-19,active
UL001534,ACC026,CUST026,user1534@example.com,Viewer,2024-02-14,2024-09-28,active
UL001535,ACC026,CUST026,user1535@example.com,Viewer,2024-06-24,2024-10-09,active
UL001536,ACC026,CUST026,user1536@example.com,Viewer,2023-11-12,2024-10-12,active
UL001537,ACC026,CUST026,user1537@example.com,Power User,2024-02-02,2024-09-18,active
UL001538,ACC027,CUST027,user1538@example.com,Power User,2024-02-18,2024-10-12,active
UL001539,ACC027,CUST027,user1539@example.com,Viewer,2024-07-22,2024-09-19,active
UL001540,ACC027,CUST027,user1540@example.com,Viewer,2023-10-28,2024-10-17,active
UL001541,ACC027,CUST027,user1541@example.com,Power User,2023-11-24,2024-09-28,active
UL001542,ACC027,CUST027,user1542@example.com,Power User,2023-12-18,2024-09-28,active
UL001543,ACC027,CUST027,user1543@example.com,Power User,2024-05-02,2024-09-25,active
UL001544,ACC031,CUST031,user1544@example.com,Viewer,2023-10-25,2024-09-28,active
UL001545,ACC031,CUST031,user1545@example.com,Viewer,2024-08-02,2024-10-10,active
UL001546,ACC031,CUST031,user1546@example.com,Viewer,2024-02-06,2024-09-22,active
UL001547,ACC031,CUST031,user1547@example.com,Power User,2024-03-25,2024-10-06,active
UL001548,ACC031,CUST031,user1548@example.com,Viewer,2024-07-25,2024-10-11,active
UL001549,ACC031,CUST031,user1549@example.com,Power User,2023-12-31,2024-10-07,active
UL001550,ACC031,CUST031,user1550@example.com,Power User,2024-02-16,2024-05-26,active
